Statement,Label,,,
But i'll b going 2 sch on mon. My sis need 2 take smth.,TRUE,,,
Idea will soon get converted to live:),TRUE,,,
TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...,FALSE,,,
S....s...india going to draw the series after many years in south african soil..,TRUE,,,
"Goodmorning, today i am late for  &lt;DECIMAL&gt; min.",TRUE,,,
Can't take any major roles in community outreach. You rock mel,TRUE,,,
Shopping lor. Them raining mah hard 2 leave orchard.,TRUE,,,
Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,TRUE,,,
See the forwarding message for proof,TRUE,,,
"I can't keep going through this. It was never my intention to run you out, but if you choose to do that rather than keep the room clean so *I* don't have to say no to visitors, then maybe that's the best choice. Yes, I wanted you to be embarassed, so maybe you'd feel for once how I feel when i have a friend who wants to drop buy and i have to say no, as happened this morning. I've tried everything. I don't know what else to do.",TRUE,,,
Dunno lei... I thk mum lazy to go out... I neva ask her yet...,TRUE,,,
"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.",TRUE,,,
"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING""",TRUE,,,
Great News! Call FREEFONE 08006344447 to claim your guaranteed �1000 CASH or �2000 gift. Speak to a live operator NOW!,FALSE,,,
Ambrith..madurai..met u in arun dha marrge..remembr?,TRUE,,,
Just re read it and I have no sTRUEe but tell me how he takes it and if he runs I will blame u 4 ever!! Not really 4 ever just a long time ,TRUE,,,
"Princess, is your kitty shaved or natural?",TRUE,,,
"Better than bb. If he wont use it, his wife will or them doctor",TRUE,,,
Ya it came a while ago,TRUE,,,
From tomorrow onwards eve 6 to 3 work.,TRUE,,,
Anything lor but toa payoh got place 2 walk meh...,TRUE,,,
"I don't have anybody's number, I still haven't thought up a tactful way to ask alex",TRUE,,,
"U can WIN �100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.ldew.com SkillGame,1Winaweek, age16.150ppermessSubscription",FALSE,,,
Is there any movie theatre i can go to and watch unlimited movies and just pay once?,TRUE,,,
U having lunch alone? I now so bored...,TRUE,,,
"Yes obviously, but you are the eggs-pert and the potato head��_ Speak soon! ",TRUE,,,
"Nah man, my car is meant to be crammed full of people",TRUE,,,
No got new job at bar in airport on satsgettin 4.47per hour but means no lie in! keep in touch,TRUE,,,
Kallis is ready for bat in 2nd innings,TRUE,,,
Thanx but my birthday is over already.,TRUE,,,
"Ugh y can't u just apologize, admit u were wrong and ask me to take u back?",TRUE,,,
"I noe la... U wana pei bf oso rite... K lor, other days den...",TRUE,,,
"Yes, i'm small kid.. And boost is the secret of my energy..",TRUE,,,
IM GONNA MISS U SO MUCH,TRUE,,,
Is avatar supposed to have subtoitles,TRUE,,,
Simply sitting and watching match in office..,TRUE,,,
You can jot down things you want to remember later.,TRUE,,,
Oh sorry please its over,TRUE,,,
Hey are we going for the lo lesson or gym? ,TRUE,,,
"Dont pack what you can buy at any store.like cereals. If you must pack food, pack gari or something 9ja that you will miss.",TRUE,,,
You always make things bigger than they are,TRUE,,,
�� dun wan to watch infernal affair?,TRUE,,,
"Me not waking up until 4 in the afternoon, sup",TRUE,,,
4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,FALSE,,,
I can send you a pic if you like :),TRUE,,,
Okay... I booked all already... Including the one at bugis.,TRUE,,,
"Aight fuck it, I'll get it later",TRUE,,,
No de. But call me after some time. Ill tell you k,TRUE,,,
So dont use hook up any how,TRUE,,,
How much is blackberry bold2 in nigeria.,TRUE,,,
Hi where you. You in home or calicut?,TRUE,,,
Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,TRUE,,,
"Call 09094100151 to use ur mins! Calls cast 10p/min (mob vary). Service provided by AOM, just GBP5/month. AOM Box61,M60 1ER until u stop. Ages 18+ only!",FALSE,,,
"Oh... I was thkin of goin yogasana at 10 den no nd to go at 3 den can rush to parco 4 nb... Okie lor, u call me when ready...",TRUE,,,
Y so late but i need to go n get da laptop...,TRUE,,,
"Sir, I am waiting for your mail.",TRUE,,,
.Please charge my mobile when you get up in morning.,TRUE,,,
"Nothing, i got msg frm tht unknown no..",TRUE,,,
Ugh fuck it I'm resubbing to eve,TRUE,,,
He didn't see his shadow. We get an early spring yay,TRUE,,,
I did. One slice and one breadstick. Lol,TRUE,,,
"Hey ! I want you ! I crave you ! I miss you ! I need you ! I love you, Ahmad Saeed al Hallaq ...",TRUE,,,
Is there any training tomorrow?,TRUE,,,
"URGENT! Your mobile No *********** WON a �2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm",FALSE,,,
Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color,TRUE,,,
Cos daddy arranging time c wat time fetch �_ mah...,TRUE,,,
Then. You are eldest know.,TRUE,,,
Who's there say hi to our drugdealer,TRUE,,,
Its hard to believe things like this. All can say lie but think twice before saying anything to me.,TRUE,,,
"Eerie Nokia tones 4u, rply TONE TITLE to 8007 eg TONE DRACULA to 8007 Titles: GHOST, ADDAMSFA, MUNSTERS, EXORCIST, TWILIGHT www.getzed.co.uk POBox36504W45WQ 150p ",FALSE,,,
Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,FALSE,,,
Good night my dear.. Sleepwell&amp;Take care,TRUE,,,
That is wondarfull song,TRUE,,,
"FreeMsg: Claim ur 250 SMS messages-Text OK to 84025 now!Use web2mobile 2 ur mates etc. Join Txt250.com for 1.50p/wk. T&C BOX139, LA32WU. 16 . Remove txtX or stop",FALSE,,,
Yar lor actually we quite fast... Cos da ge slow wat... Haha...,TRUE,,,
Must come later.. I normally bathe him in da afternoon mah..,TRUE,,,
"Trust me. Even if isn't there, its there.",TRUE,,,
Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx,TRUE,,,
85233 FREE>Ringtone!Reply REAL,FALSE,,,
I can take you at like noon,TRUE,,,
Where is it. Is there any opening for mca.,TRUE,,,
I'm aight. Wat's happening on your side.,TRUE,,,
I'm done oredi...,TRUE,,,
"you are sweet as well, princess. Please tell me your likes and dislikes in bed...",TRUE,,,
How are you. Wish you a great semester,TRUE,,,
Moji i love you more than words. Have a rich day,TRUE,,,
Dude how do you like the buff wind.,TRUE,,,
\alright babe,TRUE,,,
Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX �1.50,FALSE,,,
"No i'm not. I can't give you everything you want and need. You actually could do better for yourself on yor own--you've got more money than i do. I can't get work, i can't get a man, i can't pay the rent, i can't even fill my fucking gas tank. yes, i'm stressed and depressed. I didn't even call home for thanksgiving cuz i'll have to tell them i,m up to nothing.",TRUE,,,
S:-)kallis wont play in first two odi:-),TRUE,,,
Then get some cash together and I'll text jason,TRUE,,,
"Oh, my love, it's soooo good to hear from you. Omg I missed you so much today. I'm sorry your having problems with the provider but thank you for tming me",TRUE,,,
"Final Chance! Claim ur �150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. �3.00 Subs 16",FALSE,,,
PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,FALSE,,,
"Probably, want to pick up more?",TRUE,,,
I'm done...,TRUE,,,
Are you the cutest girl in the world or what,TRUE,,,
"No dice, art class 6 thru 9 :( thanks though. Any idea what time I should come tomorrow?",TRUE,,,
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",FALSE,,,
Oh Howda gud gud.. Mathe en samachara chikku:-),TRUE,,,
I thk 530 lor. But dunno can get tickets a not. Wat u doing now?,TRUE,,,
Audrie lousy autocorrect,TRUE,,,
Its a site to simulate the test. It just gives you very tough questions to test your readiness.,TRUE,,,
Anyway seriously hit me up when you're back because otherwise I have to light up with armand and he always has shit and/or is vomiting,TRUE,,,
I fetch yun or u fetch?,TRUE,,,
Thank you. I like you as well...,TRUE,,,
"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?",TRUE,,,
"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 �3/wk",FALSE,,,
Lara said she can loan me  &lt;#&gt; .,TRUE,,,
Do we have any spare power supplies,TRUE,,,
Yar he quite clever but aft many guesses lor. He got ask me 2 bring but i thk darren not so willing 2 go. Aiya they thk leona still not attach wat.,TRUE,,,
You are a winner you have been specially selected to receive �1000 cash or a �2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,FALSE,,,
"Yeah, don't go to bed, I'll be back before midnight",TRUE,,,
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",FALSE,,,
Well I wasn't available as I washob nobbing with last night so they had to ask Nickey Platt instead of me!;,TRUE,,,
"It's that time of the week again, ryan",TRUE,,,
Wish u many many returns of the day.. Happy birthday vikky..,TRUE,,,
"U can WIN �100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",FALSE,,,
I hope you know I'm still mad at you.,TRUE,,,
"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",TRUE,,,
In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;),TRUE,,,
Do you know when the result.,TRUE,,,
+123 Congratulations - in this week's competition draw u have won the �1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,FALSE,,,
"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOOD NIGHT""",TRUE,,,
"Sorry im getting up now, feel really bad- totally rejected that kinda me thing.",TRUE,,,
You do got a shitload of diamonds though,TRUE,,,
Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas,TRUE,,,
Well I'm going to be an aunty!,TRUE,,,
Mine here like all fr china then so noisy.,TRUE,,,
Later i guess. I needa do mcat study too.,TRUE,,,
S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:),TRUE,,,
Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528,FALSE,,,
"Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.",TRUE,,,
If he started searching he will get job in few days.he have great potential and talent.,TRUE,,,
"Carlos took a while (again), we leave in a minute",TRUE,,,
Well done and ! luv ya all ,TRUE,,,
Then why you came to hostel.,TRUE,,,
K still are you loving me.,TRUE,,,
But i juz remembered i gotta bathe my dog today..,TRUE,,,
After the drug she will be able to eat.,TRUE,,,
Alright took the morphine. Back in yo.,TRUE,,,
You see the requirements please,TRUE,,,
You stayin out of trouble stranger!!saw Dave the other day he��s sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,TRUE,,,
FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts,FALSE,,,
"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",FALSE,,,
So can collect ur laptop?,TRUE,,,
"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk.",TRUE,,,
I will once i get home,TRUE,,,
Waaaat?? Lololo ok next time then!,TRUE,,,
"The table's occupied, I'm waiting by the tree",TRUE,,,
I surely dont forgot to come:)i will always be in touch in with you:-),TRUE,,,
Hi kindly give us back our documents which we submitted for loan from STAPATI,TRUE,,,
I dont have i shall buy one dear,TRUE,,,
Oh god i am happy to see your message after 3 days,TRUE,,,
What year. And how many miles.,TRUE,,,
Hey cutie. How goes it? Here in WALES its kinda ok. There is like hills and shit but i still avent killed myself. ,TRUE,,,
"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",TRUE,,,
I think you should go the honesty road. Call the bank tomorrow. Its the tough decisions that make us great people.,TRUE,,,
